address,href,parcel,price,rooms,sqm,zip,lon,lat
Tweede Helmersstraat 39 I 1054 CC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40733460-tweede-helmersstraat-39-i/?navigateSource=resultlist,55,375,3,55,1054,4.8766975,52.3644034
Langswater 508 1069 ED Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40731524-langswater-508/?navigateSource=resultlist,71,185,4,71,1069,4.7897102,52.3566174
Oudezijds Achterburgwal 85 A 1012 DC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86189702-oudezijds-achterburgwal-85-a/?navigateSource=resultlist,55,340,2,55,1012,4.8984406,52.372667
Baden Powellweg 153 1069 LE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40704931-baden-powellweg-153/?navigateSource=resultlist,50,169,1,50,1069,4.795647799999999,52.3483694
Roemer Visscherstraat 14 III 1054 EX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40793455-roemer-visscherstraat-14-iii/?navigateSource=resultlist,79,785,3,79,1054,4.877841399999999,52.3617265
Paulus Potterstraat 24 -B 1071 DA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40613316-paulus-potterstraat-24-b/?navigateSource=resultlist,242,3100,4,242,1071,4.8807829,52.3589205
Kloveniersburgwal 127 III+IV 1011 KD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40610886-kloveniersburgwal-127-iii-iv/?navigateSource=resultlist,93,650,3,93,1011,4.8966236,52.3682115
Prins Hendriklaan 32 B 1075 BD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40662886-prins-hendriklaan-32-b/?navigateSource=resultlist,185,1950,5,185,1075,4.8617449,52.35380439999999
Kleiburg 808 1104 EA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86108080-kleiburg-808/?navigateSource=resultlist,70,225,3,70,1104,4.9809449,52.3177883
Rubensstraat 106 II 1077 NC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40719383-rubensstraat-106-ii/?navigateSource=resultlist,135,950,6,135,1077,4.8737355000000004,52.34505799999999
Sophialaan 19 -E 1075 BL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40601594-sophialaan-19-e/?navigateSource=resultlist,73,750,3,73,1075,4.8594097,52.3523828
Watteaustraat 5 -I 1077 ZH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40606845-watteaustraat-5-i/?navigateSource=resultlist,110,698,5,110,1077,NA,NA
Haardstee 92 1102 NE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86058927-haardstee-92/?navigateSource=resultlist,61,185,2,61,1102,4.9521397,52.3112007
Weerdestein 123 1083 GH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40693815-weerdestein-123/?navigateSource=resultlist,131,650,4,131,1083,4.8890638,52.33002399999999
Gouden Leeuw 916 1103 KV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86196041-gouden-leeuw-916/?navigateSource=resultlist,53,159,2,53,1103,4.9744432,52.3254633
Laurierstraat 68 -A 1016 PN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40730853-laurierstraat-68-a/?navigateSource=resultlist,95,735,3,95,1016,4.881285,52.3723687
Tussen Meer 162 1069 DV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40716141-tussen-meer-162/?navigateSource=resultlist,83,225,4,83,1069,4.7926362,52.3569557
Leeuwendalersweg 767 1061 BK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86055481-leeuwendalersweg-767/?navigateSource=resultlist,83,374,3,83,1061,NA,NA
Deurloostraat 72 II 1078 JG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40712532-deurloostraat-72-ii/?navigateSource=resultlist,74,450,3,74,1078,4.8896868,52.3465669
Kloveniersburgwal 61 c 1011 JZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40690370-kloveniersburgwal-61-c/?navigateSource=resultlist,62,425,3,62,1011,4.898406899999999,52.3701753
Haarlemmerdijk 34 c 1013 JD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40530114-haarlemmerdijk-34-c/?navigateSource=resultlist,57,340,2,57,1013,NA,NA
Saskia van Uijlenburgkade 139 + PP 1058 GA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86999845-saskia-van-uijlenburgkade-139-pp/?navigateSource=resultlist,98,575,3,98,1058,4.8472647,52.3565676
Visseringstraat 21 e 1051 KH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86801212-visseringstraat-21-e/?navigateSource=resultlist,109,595.5,3,109,1051,4.8698505,52.3774508
Céramiquelaan 15 1031 KG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40435921-ceramiquelaan-15/?navigateSource=resultlist,113,911,3,113,1031,4.901581699999999,52.3855497
Quellijnstraat 7 A 1072 XM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-49360500-quellijnstraat-7-a/?navigateSource=resultlist,104,649.5,3,104,1072,4.887438899999999,52.3570793
Jan van Zutphenstraat 615 1069 RS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40618620-jan-van-zutphenstraat-615/?navigateSource=resultlist,108,399,4,108,1069,NA,NA
Jan de Jonghkade 39 1063 MH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40602756-jan-de-jonghkade-39/?navigateSource=resultlist,130,365,5,130,1063,NA,NA
Vossiusstraat 6 B 1071 AB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86189093-vossiusstraat-6-b/?navigateSource=resultlist,95,995,3,95,1071,4.881828,52.3612528
Van Oldenbarneveldtstraat 30 -3 1052 KB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40712687-van-oldenbarneveldtstraat-30-3/?navigateSource=resultlist,69,449,3,69,1052,4.8752379,52.3764682
Grote Bickersstraat 287 1013 KR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40711947-grote-bickersstraat-287/?navigateSource=resultlist,60,375,2,60,1013,4.8892419,52.3860903
Kerkstraat 205 D 1017 GJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40716246-kerkstraat-205-d/?navigateSource=resultlist,160,699,3,160,1017,NA,NA
Prinsengracht 785 1017 JZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40759923-prinsengracht-785/?navigateSource=resultlist,344,2795,6,344,1017,NA,NA
Van Beuningenstraat 187 3 1051 XP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40622724-van-beuningenstraat-187-3/?navigateSource=resultlist,66,419,3,66,1051,NA,NA
Kalverstraat 218 F 1012 XJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40628481-kalverstraat-218-f/?navigateSource=resultlist,93,625,4,93,1012,NA,NA
Roerstraat 85 II 1078 LK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86089986-roerstraat-85-ii/?navigateSource=resultlist,82,475,3,82,1078,4.8977105,52.344126
Prinseneiland 505 1013 EC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40614030-prinseneiland-505/?navigateSource=resultlist,139,699,3,139,1013,4.887606799999999,52.3851936
Professor J.H. Gunningstraat 75 1068 MS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40611095-professor-jh-gunningstraat-75/?navigateSource=resultlist,72,287.5,3,72,1068,4.8033094,52.3533059
Jan Olphert Vaillantlaan 83 B 1086 XZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40601407-jan-olphert-vaillantlaan-83-b/?navigateSource=resultlist,133,590,4,133,1086,NA,NA
Herengracht 247 -2 1016 BH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40699124-herengracht-247-2/?navigateSource=resultlist,157,1200,5,157,1016,4.887474699999999,52.3721477
Bosboom Toussaintstraat 69 III* 1054 AP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40684130-bosboom-toussaintstraat-69-iii/?navigateSource=resultlist,104,799,5,104,1054,4.874517,52.365111
Robert Fruinlaan 23 II 1065 XX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86042055-robert-fruinlaan-23-ii/?navigateSource=resultlist,59,239.85,3,59,1065,4.829168999999999,52.363717
Van Eeghenstraat 24 H 1071 GG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40551200-van-eeghenstraat-24-h/?navigateSource=resultlist,204,2250,7,204,1071,4.8761135,52.3582571
Voorthuizenstraat 58 1106 DK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40493984-voorthuizenstraat-58/?navigateSource=resultlist,68,185,3,68,1106,4.9854262,52.2983221
Maria Austriastraat 39 1087 EK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40717847-maria-austriastraat-39/?navigateSource=resultlist,104,369,3,104,1087,4.9958477,52.3566504
Hendrik de Bruynstraat 21 -2 1065 EC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40703258-hendrik-de-bruynstraat-21-2/?navigateSource=resultlist,63,275,3,63,1065,4.8282612,52.3566181
Waalenburgsingel 253 1024 ET Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40750639-waalenburgsingel-253/?navigateSource=resultlist,79,250,4,79,1024,4.9606786,52.3947545
Rijnsburgstraat 86 -3 1059 AZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40636525-rijnsburgstraat-86-3/?navigateSource=resultlist,84,445,3,84,1059,4.847639099999999,52.347092
Thorn Prikkerstraat 103 1062 BS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40621545-thorn-prikkerstraat-103/?navigateSource=resultlist,66,315,3,66,1062,4.836696100000001,52.3619761
John Blankensteinstraat 189 A 1095 MB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86084831-john-blankensteinstraat-189-a/?navigateSource=resultlist,140,850,5,140,1095,4.9676075,52.3741345
Wethouder Frankeweg 7 c 1098 KV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40628238-wethouder-frankeweg-7-c/?navigateSource=resultlist,86,475,3,86,1098,4.9357635,52.3514054
Javastraat 72 -I 1094 HL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40614807-javastraat-72-i/?navigateSource=resultlist,64,375,2,64,1094,4.934659799999999,52.363558
Schollenbrugpad 50 1091 ST Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40676971-schollenbrugpad-50/?navigateSource=resultlist,93,625,2,93,1091,4.913635699999999,52.3510052
Kattenburgerkruisstraat 22 1018 JR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40656304-kattenburgerkruisstraat-22/?navigateSource=resultlist,52,275,2,52,1018,4.9197212,52.3721668
Pieter Calandlaan 574 1060 TV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40529405-pieter-calandlaan-574/?navigateSource=resultlist,100,285,3,100,1060,4.7870263,52.3499259
Borneolaan 285 1019 HZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86211129-borneolaan-285/?navigateSource=resultlist,105,470,3,105,1019,4.937478899999999,52.3717232
Schaarsbergenstraat 120 1107 JX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86210760-schaarsbergenstraat-120/?navigateSource=resultlist,75,200,3,75,1107,4.981472,52.2942462
Jan Evertsenstraat 76 -3 1056 EE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40733871-jan-evertsenstraat-76-3/?navigateSource=resultlist,55,260,2,55,1056,4.8547797,52.37100350000001
Nieuwe Prinsengracht 10 III-IV 1018 XH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40733679-nieuwe-prinsengracht-10-iii-iv/?navigateSource=resultlist,185,1295,5,185,1018,4.9050539,52.362969
Voormalige Stadstimmertuin 2 C 1018 ET Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40732315-voormalige-stadstimmertuin-2-c/?navigateSource=resultlist,170,1250,3,170,1018,4.905738800000001,52.3613053
Nieuwe Prinsengracht 10 hs 1018 XH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40731597-nieuwe-prinsengracht-10-hs/?navigateSource=resultlist,85,1125,4,85,1018,4.905078,52.3629855
Vossiusstraat 26 c 1071 AE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40738976-vossiusstraat-26-c/?navigateSource=resultlist,199,1795,7,199,1071,NA,NA
Blasiusstraat 41 HS 1091 CK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40738786-blasiusstraat-41-hs/?navigateSource=resultlist,110,759.5,3,110,1091,4.909042599999999,52.3566487
Kea Boumanstraat 136 B 1095 MA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40736084-kea-boumanstraat-136-b/?navigateSource=resultlist,149,698,5,149,1095,4.970718,52.37298
Ariana Nozemanstraat 21 I hoog 1065 TP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86180049-ariana-nozemanstraat-21-i-hoog/?navigateSource=resultlist,58,235,3,58,1065,4.8314441,52.3553578
Staalkade 5 hs 1011 JN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86189197-staalkade-5-hs/?navigateSource=resultlist,167,1800,5,167,1011,4.8978521,52.3676556
Kotterspad 9 + PP 1081 KP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40635304-kotterspad-9-pp/?navigateSource=resultlist,146,860,4,146,1081,4.8557659,52.3321531
Nachtwachtlaan 471 1058 ES Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40624882-nachtwachtlaan-471/?navigateSource=resultlist,124,445,5,124,1058,4.8434808,52.36374319999999
Keizersgracht 634 D 1017 ER Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40610665-keizersgracht-634-d/?navigateSource=resultlist,60,599,2,60,1017,4.8912697,52.3636924
Cliostraat 26 boven 1077 KH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40619377-cliostraat-26-boven/?navigateSource=resultlist,220,1250,8,220,1077,4.8747733,52.3475962
Windroosplein 20 1018 ZW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40694635-windroosplein-20/?navigateSource=resultlist,87,435,3,87,1018,4.9250164,52.3727268
Weesperzijde 83 II 1091 EJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40679169-weesperzijde-83-ii/?navigateSource=resultlist,108,885,4,108,1091,4.8985725,52.32852279999999
Jacob Obrechtstraat 3 HS 1071 KC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40679458-jacob-obrechtstraat-3-hs/?navigateSource=resultlist,85,725,4,85,1071,4.874254,52.357824
Sint Willibrordusstraat 48 hs 1073 VC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40661977-sint-willibrordusstraat-48-hs/?navigateSource=resultlist,113,555,4,113,1073,4.901048900000001,52.354188
Nachtwachtlaan 122 1058 ED Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40619911-nachtwachtlaan-122/?navigateSource=resultlist,59,274.011,3,59,1058,4.8433078,52.36109099999999
Utrechtsedwarsstraat 129 D 1017 WE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40605876-utrechtsedwarsstraat-129-d/?navigateSource=resultlist,74,500,3,74,1017,NA,NA
Reizigersweg 35 1033 WD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40697041-reizigersweg-35/?navigateSource=resultlist,67,225,3,67,1033,4.8839851,52.419574
Jesse Owenshof 37 1034 WT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40684566-jesse-owenshof-37/?navigateSource=resultlist,91,335,4,91,1034,NA,NA
Kempenlaan 134 1066 RB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40681437-kempenlaan-134/?navigateSource=resultlist,111,400,5,111,1066,4.8101661,52.3458616
Loenermark 199 1025 ST Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40680782-loenermark-199/?navigateSource=resultlist,79,225,3,79,1025,4.9301267,52.3983615
Bonnefantenstraat 21 1064 PP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40689606-bonnefantenstraat-21/?navigateSource=resultlist,91,300,3,91,1064,4.830387300000001,52.3658934
Slauerhoffstraat 14 II 1064 TE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40672594-slauerhoffstraat-14-ii/?navigateSource=resultlist,71,250,4,71,1064,4.8230624,52.3776056
Andreasplein 86 1058 GD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86189061-andreasplein-86/?navigateSource=resultlist,126,995,5,126,1058,4.845949099999999,52.3570493
Tuinstraat 4 B 1015 PE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40793560-tuinstraat-4-b/?navigateSource=resultlist,93,760,3,93,1015,4.8854726,52.3777877
Pieter de Hoochstraat 11 D3 1071 ED Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40629367-pieter-de-hoochstraat-11-d3/?navigateSource=resultlist,295,4465,4,295,1071,NA,NA
Langswater 619 1069 EE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86081154-langswater-619/?navigateSource=resultlist,72,200,4,72,1069,NA,NA
Tuinstraat 16 hs+I 1015 PE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40698387-tuinstraat-16-hs-i/?navigateSource=resultlist,100,679,4,100,1015,NA,NA
Prinseneiland 93 D 1013 LM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40685638-prinseneiland-93-d/?navigateSource=resultlist,80,660,3,80,1013,4.8867091,52.38534259999999
Prinseneiland 93 F 1013 LM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40685634-prinseneiland-93-f/?navigateSource=resultlist,97,790,3,97,1013,4.8867091,52.38534259999999
Prinsengracht 145 B 1015 DR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40505321-prinsengracht-145-b/?navigateSource=resultlist,177,1500,6,177,1015,4.8869779,52.3784412
Dierenriem 132 1033 AJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40699433-dierenriem-132/?navigateSource=resultlist,80,215,3,80,1033,4.879351,52.4186016
Gaasterlandstraat 12 PP 1079 RH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40607793-gaasterlandstraat-12-pp/?navigateSource=resultlist,146,935,5,146,1079,4.895051,52.3377363
Rombout Hogerbeetsstraat 4 -III 1052 XA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40547518-rombout-hogerbeetsstraat-4-iii/?navigateSource=resultlist,97,595,4,97,1052,NA,NA
Bestevâerstraat 117 hs 1056 HL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40725167-bestevaerstraat-117-hs/?navigateSource=resultlist,116,695,3,116,1056,4.858944,52.37642899999999
Jacob van Lennepkade 309 4 1054 ZW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86171259-jacob-van-lennepkade-309-4/?navigateSource=resultlist,50,400,2,50,1054,4.8580486999999994,52.36142479999999
Frans van Mierisstraat 72 III 1071 RX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40757301-frans-van-mierisstraat-72-iii/?navigateSource=resultlist,162,1775,6,162,1071,4.8797043,52.3540564
Rozengracht 37 BOV 1016 LR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40635230-rozengracht-37-bov/?navigateSource=resultlist,145,849,4,145,1016,4.881558,52.373468
De Savornin Lohmanstraat 573 1067 PV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86069465-de-savornin-lohmanstraat-573/?navigateSource=resultlist,73,265,3,73,1067,4.8002685,52.3753083
Carry Pothuis-Smitstraat 23 1069 RC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86059387-carry-pothuis-smitstraat-23/?navigateSource=resultlist,89,299,4,89,1069,NA,NA
Pieter Cornelisz. Hooftstraat 170 1071 CH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40534883-pieter-cornelisz-hooftstraat-170/?navigateSource=resultlist,282,3500,2,282,1071,4.8759805,52.3590976
Fijnje van Salverdastraat 5 2 1065 EA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40671931-fijnje-van-salverdastraat-5-2/?navigateSource=resultlist,75,299,4,75,1065,4.8286511,52.3565164
revaleiland (Bouwnr. 43) 1014 ZG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40463591-revaleiland-bouwnr-43/?navigateSource=resultlist,149,735.907,4,149,1014,4.878906,52.3928525
Badhuiskade 37 1031 KV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-49305522-badhuiskade-37/?navigateSource=resultlist,104,553.779,3,104,1031,4.9055156,52.3849185
De Lierhof 42 1059 WE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40793905-de-lierhof-42/?navigateSource=resultlist,88,430,3,88,1059,4.8451162,52.3512577
's-Gravelandse Veer 7 III 1011 KN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86168429-s-gravelandse-veer-7-iii/?navigateSource=resultlist,91,659,3,91,1011,4.896798899999999,52.3677273
Welnastraat 408 C 1096 GJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40607745-welnastraat-408-c/?navigateSource=resultlist,136,915,5,136,1096,4.9201229,52.3393596
Warmondstraat 85 bov 1058 KS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40677776-warmondstraat-85-bov/?navigateSource=resultlist,64,445,3,64,1058,4.8495927,52.35590680000001
Valeriusstraat 69 hs 1071 ME Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40855525-valeriusstraat-69-hs/?navigateSource=resultlist,206,1850,8,206,1071,4.869929,52.3543527
Vechtstraat 87 1 1079 JB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40717276-vechtstraat-87-1/?navigateSource=resultlist,61,350,3,61,1079,4.9068029,52.3448363
Lumeijstraat 3 - huis 1056 VS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40715524-lumeijstraat-3-huis/?navigateSource=resultlist,166,800,6,166,1056,4.8612157,52.3724153
Nieuwe Keizersgracht 20 C 1018 DS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40691340-nieuwe-keizersgracht-20-c/?navigateSource=resultlist,98,625,3,98,1018,4.9037083,52.36453909999999
Bouwnummer (Bouwnr. 21) 1087 VA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40620497-bouwnummer-bouwnr-21/?navigateSource=resultlist,60,258,2,60,1087,-78.6568942,37.4315734
Hogevecht 92 A 1102 HE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40667057-hogevecht-92-a/?navigateSource=resultlist,82,200,3,82,1102,4.956848,52.3095731
Albert Cuypstraat 274 III/IV 1073 BR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40610181-albert-cuypstraat-274-iii-iv/?navigateSource=resultlist,125,450,3,125,1073,4.8990269,52.35688889999999
Ceintuurbaan 239 3 1074 CX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40692784-ceintuurbaan-239-3/?navigateSource=resultlist,54,400,3,54,1074,4.9036902,52.3557699
Steenderenstraat 74 1107 LD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40678647-steenderenstraat-74/?navigateSource=resultlist,88,215,3,88,1107,NA,NA
